participant_id,group,cost_level,fairness_group,n_trials,choice_mean,AA_valence_mean,AA_arousal_mean,AC_valence_mean,AC_arousal_mean,EmoFDBK_valence_mean,EmoFDBK_arousal_mean
157,R1,high,unfair,25,0.92,-43.92,57.92,21.8,50.52,65.72,-7.4
157,R1,low,fair,5,0.0,31.6,9.0,41.0,-2.4,9.4,-11.4
157,R1,low,unfair,25,0.96,-39.12,43.16,26.0,40.92,65.12,-2.24
1753,R1,high,fair,5,0.0,6.6,-7.0,11.0,-17.0,4.4,-10.0
1753,R1,high,unfair,25,0.76,-32.44,27.36,20.12,28.72,52.56,1.36
1753,R1,low,fair,5,0.2,22.0,-31.0,32.0,-32.4,10.0,-1.4
1753,R1,low,unfair,25,1.0,-25.0,14.2,15.48,33.12,40.48,18.92
2299,R1,high,fair,5,0.0,20.6,20.0,35.0,-15.0,14.4,-35.0
2299,R1,high,unfair,25,1.0,-57.28,71.88,18.72,52.12,76.0,-19.76
2299,R1,low,fair,5,0.0,19.4,5.4,22.6,-3.0,3.2,-8.4
2299,R1,low,unfair,25,1.0,-45.4,61.92,23.12,49.2,68.52,-12.72
4892,R1,high,fair,5,0.4,11.0,5.0,22.0,14.6,11.0,9.6
4892,R1,high,unfair,25,1.0,-42.64,46.96,9.0,45.72,51.64,-1.24
4892,R1,low,fair,5,0.2,14.6,-30.0,15.0,-25.0,0.4,5.0
4892,R1,low,unfair,25,1.0,-36.32,44.2,23.84,40.68,60.16,-3.52
4903,R1,high,fair,5,0.0,17.4,-1.4,28.0,-1.6,10.6,-0.2
4903,R1,high,unfair,25,0.44,-31.84,28.04,5.28,20.64,37.12,-7.4
4903,R1,low,fair,5,0.0,15.6,-2.0,22.0,-6.0,6.4,-4.0
4903,R1,low,unfair,25,0.68,-27.8,28.64,16.32,27.16,44.12,-1.48
4949,R1,high,fair,5,0.0,19.0,16.0,30.0,6.0,11.0,-10.0
4949,R1,high,unfair,25,0.96,-60.52,72.48,13.24,53.88,73.76,-18.6
4949,R1,low,fair,5,0.0,15.0,16.0,30.0,2.0,15.0,-14.0
4949,R1,low,unfair,25,1.0,-60.52,74.36,21.48,54.72,82.0,-19.64
5037,R1,high,fair,5,0.2,1.0,31.2,21.4,5.0,20.4,-26.2
5037,R1,high,unfair,25,0.96,-69.16,74.2,5.04,50.2,74.2,-24.0
5037,R1,low,fair,5,0.2,8.4,21.2,36.6,-14.2,28.2,-35.4
5037,R1,low,unfair,25,1.0,-60.72,71.48,16.88,58.04,77.6,-13.44
7463,R1,high,fair,5,0.2,24.0,30.6,26.6,12.0,2.6,-18.6
7463,R1,high,unfair,25,1.0,-61.44,70.4,13.52,52.56,74.96,-17.84
7463,R1,low,fair,5,0.2,29.8,2.6,39.6,-1.6,9.8,-4.2
7463,R1,low,unfair,25,1.0,-54.44,68.44,20.44,50.8,74.88,-17.64
7699,R1,high,fair,5,0.2,11.4,36.4,22.8,20.4,11.4,-16.0
7699,R1,high,unfair,25,1.0,-72.4,80.16,16.08,50.64,88.48,-29.52
7699,R1,low,fair,5,0.2,18.0,28.4,47.6,13.0,29.6,-15.4
7699,R1,low,unfair,25,1.0,-67.28,76.68,11.32,51.48,78.6,-25.2
8879,R1,high,fair,5,0.0,13.2,21.0,30.0,6.0,16.8,-15.0
8879,R1,high,unfair,25,1.0,-56.6,65.32,23.96,55.24,80.56,-10.08
8879,R1,low,fair,5,0.0,20.2,11.6,26.4,3.0,6.2,-8.6
8879,R1,low,unfair,25,1.0,-48.52,51.2,19.64,36.68,68.16,-14.52
9699,R1,high,fair,5,0.0,14.0,-14.6,23.6,-15.4,9.6,-0.8
9699,R1,high,unfair,25,0.92,-41.72,52.0,18.44,46.44,60.16,-5.56
9699,R1,low,fair,5,0.0,34.4,13.0,42.0,10.0,7.6,-3.0
9699,R1,low,unfair,25,0.96,-34.68,36.72,24.64,32.6,59.32,-4.12
10255,R1,high,fair,5,0.0,13.6,6.2,26.0,-20.0,12.4,-26.2
10255,R1,high,unfair,25,0.88,-73.04,76.76,8.24,49.04,81.28,-27.72
10255,R1,low,fair,5,0.0,21.2,5.0,28.0,-0.4,6.8,-5.4
10255,R1,low,unfair,25,0.96,-62.6,61.12,8.68,39.2,71.28,-21.92
11305,R1,high,fair,5,0.0,23.0,3.0,37.4,-4.4,14.4,-7.4
11305,R1,high,unfair,25,0.88,-49.56,60.4,7.2,45.28,56.76,-15.12
11305,R1,low,fair,5,0.0,13.6,-3.6,17.6,-7.8,4.0,-4.2
11305,R1,low,unfair,25,1.0,-51.84,62.52,14.0,34.44,65.84,-28.08
12644,R1,high,fair,5,0.0,31.2,52.2,41.0,22.8,9.8,-29.4
12644,R1,high,unfair,25,1.0,-64.56,74.12,9.76,57.92,74.32,-16.2
12644,R1,low,fair,5,0.0,25.2,32.4,37.2,5.8,12.0,-26.6
12644,R1,low,unfair,25,1.0,-64.84,73.48,16.24,51.12,81.08,-22.36
13945,R1,high,fair,5,0.0,36.0,8.0,45.0,-4.0,9.0,-12.0
13945,R1,high,unfair,25,0.68,-37.84,41.32,2.04,30.12,39.88,-11.2
13945,R1,low,fair,5,0.0,20.0,4.0,29.6,-4.0,9.6,-8.0
13945,R1,low,unfair,25,0.96,-32.44,38.36,25.24,40.68,57.68,2.32
13985,R1,high,fair,5,0.0,7.0,51.2,34.4,25.0,27.4,-26.2
13985,R1,high,unfair,25,1.0,-72.84,81.32,6.8,61.2,79.64,-20.12
13985,R1,low,fair,5,0.0,13.2,12.6,32.2,4.2,19.0,-8.4
13985,R1,low,unfair,25,1.0,-71.12,79.52,14.08,54.84,85.2,-24.68
14984,R1,high,fair,5,0.0,29.0,-30.0,38.0,-37.0,9.0,-7.0
14984,R1,high,unfair,25,1.0,-53.84,45.2,16.76,43.68,70.6,-1.52
14984,R1,low,fair,5,0.2,15.4,13.2,29.0,8.0,13.6,-5.2
14984,R1,low,unfair,25,1.0,-53.24,55.4,30.4,36.88,83.64,-18.52
15496,R1,high,fair,5,0.2,19.0,52.0,51.0,20.0,32.0,-32.0
15496,R1,high,unfair,25,1.0,-68.8,79.64,17.96,51.68,86.76,-27.96
15496,R1,low,fair,5,0.4,15.0,24.0,36.2,19.8,21.2,-4.2
15496,R1,low,unfair,25,1.0,-67.44,75.4,12.64,56.24,80.08,-19.16
18395,R1,high,fair,5,0.0,15.0,-27.0,16.0,-41.0,1.0,-14.0
18395,R1,high,unfair,25,1.0,-49.68,54.88,18.24,44.72,67.92,-10.16
18395,R1,low,fair,5,0.2,19.0,-31.0,26.6,-28.4,7.6,2.6
18395,R1,low,unfair,25,1.0,-45.6,42.44,26.52,39.16,72.12,-3.28
18956,R1,high,fair,5,0.0,-1.4,27.0,15.0,10.0,16.4,-17.0
18956,R1,high,unfair,25,0.96,-61.96,69.64,1.76,41.32,63.72,-28.32
18956,R1,low,fair,5,0.0,12.4,-3.8,20.6,-9.2,8.2,-5.4
18956,R1,low,unfair,25,1.0,-54.08,68.72,21.0,41.68,75.08,-27.04
20376,R1,high,fair,5,0.2,42.6,19.0,63.0,9.0,20.4,-10.0
20376,R1,high,unfair,25,1.0,-61.56,72.2,21.76,58.96,83.32,-13.24
20376,R1,low,fair,5,0.2,17.6,-2.6,35.6,8.2,18.0,10.8
20376,R1,low,unfair,25,1.0,-59.52,62.76,14.32,49.12,73.84,-13.64
20486,R1,high,fair,5,0.0,33.0,-17.0,39.6,-20.0,6.6,-3.0
20486,R1,high,unfair,25,0.96,-48.0,47.96,23.68,39.48,71.68,-8.48
20486,R1,low,fair,5,0.0,39.0,12.0,52.0,16.0,13.0,4.0
20486,R1,low,unfair,25,1.0,-47.56,41.76,27.44,31.92,75.0,-9.84
20805,R1,high,fair,5,0.0,16.0,-11.0,28.4,-25.0,12.4,-14.0
20805,R1,high,unfair,25,1.0,-59.68,70.64,7.56,47.24,67.24,-23.4
20805,R1,low,fair,5,0.2,17.0,-5.0,27.6,25.8,10.6,30.8
20805,R1,low,unfair,25,1.0,-55.04,56.36,9.36,50.76,64.4,-5.6
22135,R1,high,fair,5,0.0,34.4,13.0,49.0,3.2,14.6,-9.8
22135,R1,high,unfair,25,0.96,-51.72,50.08,14.76,44.88,66.48,-5.2
22135,R1,low,fair,5,0.0,22.4,11.0,30.6,4.2,8.2,-6.8
22135,R1,low,unfair,25,1.0,-47.52,58.44,27.32,46.36,74.84,-12.08
23798,R1,high,fair,5,0.0,9.4,-30.0,15.6,-42.0,6.2,-12.0
23798,R1,high,unfair,25,0.28,-21.6,8.68,6.44,2.04,28.04,-6.64
23798,R1,low,fair,5,0.0,15.6,-11.2,25.4,-18.4,9.8,-7.2
23798,R1,low,unfair,25,0.72,-23.56,18.24,16.08,22.84,39.64,4.6
24913,R1,high,fair,5,0.4,10.0,3.2,13.2,5.4,3.2,2.2
24913,R1,high,unfair,25,0.88,-56.72,68.96,7.6,37.76,64.32,-31.2
24913,R1,low,fair,5,0.4,5.0,23.0,35.0,23.0,30.0,0.0
24913,R1,low,unfair,25,1.0,-45.2,52.92,13.04,33.48,58.24,-19.44
25498,R1,high,fair,5,0.0,24.0,-32.6,32.0,-37.0,8.0,-4.4
25498,R1,high,unfair,25,0.84,-37.08,35.24,19.08,29.96,56.16,-5.28
25498,R1,low,fair,5,0.2,20.0,-33.6,22.6,-47.0,2.6,-13.4
25498,R1,low,unfair,25,0.96,-31.28,27.32,17.0,30.04,48.28,2.72
26878,R1,high,fair,5,0.0,30.0,19.4,45.0,-4.4,15.0,-23.8
26878,R1,high,unfair,25,1.0,-65.2,76.52,7.68,56.84,72.88,-19.68
26878,R1,low,fair,5,0.2,41.6,32.0,61.0,27.6,19.4,-4.4
26878,R1,low,unfair,25,1.0,-64.36,73.88,15.36,58.12,79.72,-15.76
29577,R1,high,fair,5,0.0,28.6,4.4,40.0,4.0,11.4,-0.4
29577,R1,high,unfair,25,1.0,-44.2,52.44,26.64,48.96,70.84,-3.48
29577,R1,low,fair,5,0.0,17.2,3.0,23.0,0.8,5.8,-2.2
29577,R1,low,unfair,25,0.96,-35.28,36.2,18.4,32.72,53.68,-3.48
32343,R1,high,fair,5,0.2,17.0,52.4,39.0,29.6,22.0,-22.8
32343,R1,high,unfair,25,1.0,-68.84,78.72,17.52,57.0,86.36,-21.72
32343,R1,low,fair,5,0.4,27.0,14.6,50.0,12.0,23.0,-2.6
32343,R1,low,unfair,25,1.0,-62.8,75.64,24.12,61.12,86.92,-14.52
33969,R1,high,fair,5,0.2,4.4,14.0,12.0,16.2,7.6,2.2
33969,R1,high,unfair,25,0.96,-63.08,75.28,8.76,56.16,71.84,-19.12
33969,R1,low,fair,5,0.0,10.0,3.0,28.0,0.0,18.0,-3.0
33969,R1,low,unfair,25,1.0,-56.08,68.64,10.76,44.92,66.84,-23.72
37066,R1,high,fair,5,0.2,31.2,51.0,45.6,20.2,14.4,-30.8
37066,R1,high,unfair,25,1.0,-69.68,81.76,6.12,58.2,75.8,-23.56
37066,R1,low,fair,5,0.2,27.0,43.0,39.0,8.0,12.0,-35.0
37066,R1,low,unfair,25,1.0,-62.6,74.88,2.48,49.36,65.08,-25.52
39536,R1,high,fair,5,0.2,24.0,23.8,38.8,10.2,14.8,-13.6
39536,R1,high,unfair,25,1.0,-68.72,77.36,15.92,54.8,84.64,-22.56
39536,R1,low,fair,5,0.2,7.0,19.0,11.4,18.6,4.4,-0.4
39536,R1,low,unfair,25,1.0,-71.56,76.4,-0.64,53.68,70.92,-22.72
39666,R1,high,fair,5,0.4,33.6,48.4,47.6,37.2,14.0,-11.2
39666,R1,high,unfair,25,0.96,-72.32,80.0,-10.16,64.36,62.16,-15.64
39666,R1,low,fair,5,0.2,14.4,28.0,36.0,10.0,21.6,-18.0
39666,R1,low,unfair,25,1.0,-68.68,79.44,12.0,53.28,80.68,-26.16
40237,R1,high,fair,5,0.0,26.0,40.0,42.0,18.0,16.0,-22.0
40237,R1,high,unfair,25,1.0,-76.48,79.36,5.12,58.28,81.6,-21.08
40237,R1,low,fair,5,0.0,13.0,22.4,23.4,8.0,10.4,-14.4
40237,R1,low,unfair,25,1.0,-68.64,77.16,16.24,50.52,84.88,-26.64
40993,R1,high,fair,5,0.0,11.4,-6.0,17.0,-11.0,5.6,-5.0
40993,R1,high,unfair,25,0.6,-30.4,25.92,3.84,20.96,34.24,-4.96
40993,R1,low,fair,5,0.2,14.0,-15.6,18.0,-13.4,4.0,2.2
40993,R1,low,unfair,25,0.96,-32.92,22.52,20.6,34.28,53.52,11.76
41340,R1,high,fair,5,0.0,27.0,1.0,34.6,1.4,7.6,0.4
41340,R1,high,unfair,25,0.88,-43.76,46.44,22.76,38.12,66.52,-8.32
41340,R1,low,fair,5,0.0,38.4,15.0,47.6,4.0,9.2,-11.0
41340,R1,low,unfair,25,1.0,-38.08,42.68,30.56,38.32,68.64,-4.36
42709,R1,high,fair,5,0.2,7.0,21.0,19.6,2.6,12.6,-18.4
42709,R1,high,unfair,25,0.8,-53.68,67.4,5.92,43.16,59.6,-24.24
42709,R1,low,fair,5,0.2,-1.0,15.0,9.4,-6.0,10.4,-21.0
42709,R1,low,unfair,25,0.96,-49.6,62.12,14.8,52.8,64.4,-9.32
43897,R1,high,fair,5,0.0,27.4,5.6,33.0,2.4,5.6,-3.2
43897,R1,high,unfair,25,1.0,-55.4,61.16,9.2,50.88,64.6,-10.28
43897,R1,low,fair,5,0.0,34.4,8.4,44.6,-1.4,10.2,-9.8
43897,R1,low,unfair,25,1.0,-43.12,43.92,20.68,38.04,63.8,-5.88
44664,R1,high,fair,5,0.2,2.6,-19.0,9.6,-23.4,7.0,-4.4
44664,R1,high,unfair,25,0.68,-25.92,24.44,14.92,22.68,40.84,-1.76
44664,R1,low,fair,5,0.2,17.2,-20.0,25.4,-20.0,8.2,0.0
44664,R1,low,unfair,25,0.92,-23.8,20.84,17.2,29.88,41.0,9.04
44902,R1,high,fair,5,0.0,11.4,-5.0,19.6,-13.6,8.2,-8.6
44902,R1,high,unfair,25,0.64,-31.04,31.12,18.88,30.0,49.92,-1.12
44902,R1,low,fair,5,0.2,7.8,3.4,23.6,3.0,15.8,-0.4
44902,R1,low,unfair,25,0.72,-24.24,22.28,18.68,24.68,42.92,2.4
44961,R1,high,fair,5,0.0,37.6,6.0,44.6,-5.0,7.0,-11.0
44961,R1,high,unfair,25,1.0,-46.92,59.0,17.36,45.04,64.28,-13.96
44961,R1,low,fair,5,0.0,13.0,5.0,34.0,-4.0,21.0,-9.0
44961,R1,low,unfair,25,1.0,-35.2,42.56,17.84,43.76,53.04,1.2
47131,R1,high,fair,5,0.6,-9.0,56.4,37.6,48.6,46.6,-7.8
47131,R1,high,unfair,25,1.0,-79.32,83.68,4.24,63.48,83.56,-20.2
47131,R1,low,fair,5,0.6,-18.0,61.0,25.0,26.0,43.0,-35.0
47131,R1,low,unfair,25,1.0,-77.6,83.44,16.4,65.0,94.0,-18.44
50002,R1,high,fair,5,0.0,2.4,46.0,32.4,6.2,30.0,-39.8
50002,R1,high,unfair,25,1.0,-72.56,80.72,13.72,59.08,86.28,-21.64
50002,R1,low,fair,5,0.2,31.4,20.0,41.8,12.2,10.4,-7.8
50002,R1,low,unfair,25,1.0,-61.44,73.76,31.72,51.64,93.16,-22.12
50513,R1,high,fair,5,0.0,12.6,-22.0,20.0,-31.0,7.4,-9.0
50513,R1,high,unfair,25,0.68,-28.08,24.72,11.6,19.52,39.68,-5.2
50513,R1,low,fair,5,0.0,16.4,-19.0,26.0,-23.0,9.6,-4.0
50513,R1,low,unfair,25,0.88,-25.64,23.04,18.88,31.76,44.52,8.72
50613,R1,high,fair,5,0.0,19.0,-20.6,26.8,-29.0,7.8,-8.4
50613,R1,high,unfair,25,0.88,-31.92,27.68,16.92,29.56,48.84,1.88
50613,R1,low,fair,5,0.0,13.8,-32.4,17.2,-32.8,3.4,-0.4
50613,R1,low,unfair,25,0.96,-30.16,22.24,20.8,31.12,50.96,8.88
51127,R1,high,fair,5,0.0,5.0,1.0,13.0,-4.0,8.0,-5.0
51127,R1,high,unfair,25,0.28,-22.04,19.92,8.52,12.96,30.56,-6.96
51127,R1,low,fair,5,0.0,13.0,-12.4,21.8,-17.6,8.8,-5.2
51127,R1,low,unfair,25,0.68,-20.0,12.6,14.56,11.36,34.56,-1.24
52737,R1,high,fair,5,0.0,12.0,-35.0,14.2,-39.0,2.2,-4.0
52737,R1,high,unfair,25,0.52,-27.32,21.12,9.96,24.2,37.28,3.08
52737,R1,low,fair,5,0.0,11.0,-35.0,16.0,-40.4,5.0,-5.4
52737,R1,low,unfair,25,0.8,-20.0,19.0,17.6,26.72,37.6,7.72
52914,R1,high,fair,5,0.4,23.0,9.0,34.4,5.4,11.4,-3.6
52914,R1,high,unfair,25,1.0,-62.6,72.28,10.08,55.44,72.68,-16.84
52914,R1,low,fair,5,0.0,25.4,14.6,38.0,0.8,12.6,-13.8
52914,R1,low,unfair,25,1.0,-54.56,67.04,13.52,51.2,68.08,-15.84
53015,R1,high,fair,5,0.4,10.0,16.4,22.0,34.0,12.0,17.6
53015,R1,high,unfair,25,1.0,-52.72,58.52,23.84,36.64,76.56,-21.88
53015,R1,low,fair,5,0.0,24.6,7.4,35.6,2.6,11.0,-4.8
53015,R1,low,unfair,25,1.0,-53.92,54.8,23.04,42.4,76.96,-12.4
55202,R1,high,fair,5,0.0,41.6,13.4,51.0,8.0,9.4,-5.4
55202,R1,high,unfair,25,1.0,-50.08,63.76,18.36,51.32,68.44,-12.44
55202,R1,low,fair,5,0.0,43.0,8.0,50.0,2.0,7.0,-6.0
55202,R1,low,unfair,25,1.0,-41.28,57.12,22.68,43.16,63.96,-13.96
56112,R1,high,fair,5,0.0,18.0,5.0,38.6,-3.4,20.6,-8.4
56112,R1,high,unfair,25,0.48,-40.44,50.28,8.36,23.52,48.8,-26.76
56112,R1,low,fair,5,0.0,22.0,0.0,34.6,-10.4,12.6,-10.4
56112,R1,low,unfair,25,0.88,-39.0,48.08,14.72,32.08,53.72,-16.0
56365,R1,high,fair,5,0.0,22.6,-2.6,30.2,-8.0,7.6,-5.4
56365,R1,high,unfair,25,1.0,-48.92,50.24,20.64,35.0,69.56,-15.24
56365,R1,low,fair,5,0.0,41.0,-6.0,53.6,-8.4,12.6,-2.4
56365,R1,low,unfair,25,1.0,-50.0,52.08,14.4,40.32,64.4,-11.76
56419,R1,high,fair,5,0.4,18.0,51.6,40.6,40.4,22.6,-11.2
56419,R1,high,unfair,25,1.0,-76.88,83.12,8.44,58.88,85.32,-24.24
56419,R1,low,fair,5,0.4,-7.0,50.6,25.4,-5.4,32.4,-56.0
56419,R1,low,unfair,25,1.0,-76.24,84.04,19.56,62.44,95.8,-21.6
58789,R1,high,fair,5,0.0,27.4,9.6,34.4,4.0,7.0,-5.6
58789,R1,high,unfair,25,0.88,-41.44,50.8,7.52,42.84,48.96,-7.96
58789,R1,low,fair,5,0.2,14.6,19.2,33.6,12.0,19.0,-7.2
58789,R1,low,unfair,25,1.0,-39.56,45.32,21.04,45.76,60.6,0.44
59544,R1,high,fair,5,0.0,20.0,5.2,26.0,-2.0,6.0,-7.2
59544,R1,high,unfair,25,1.0,-58.44,62.2,21.12,51.28,79.56,-10.92
59544,R1,low,fair,5,0.0,46.6,13.4,58.0,5.0,11.4,-8.4
59544,R1,low,unfair,25,1.0,-50.68,61.88,24.48,42.44,75.16,-19.44
59879,R1,high,fair,5,0.0,38.6,-34.0,58.0,-19.2,19.4,14.8
59879,R1,high,unfair,25,0.92,-40.92,40.2,15.68,43.44,56.6,3.24
59879,R1,low,fair,5,0.0,40.4,-15.0,46.2,-17.8,5.8,-2.8
59879,R1,low,unfair,25,1.0,-31.56,32.6,28.4,36.32,59.96,3.72
61973,R1,high,fair,5,0.0,16.4,14.6,27.0,-1.0,10.6,-15.6
61973,R1,high,unfair,25,1.0,-72.92,81.96,-0.56,62.52,72.36,-19.44
61973,R1,low,fair,5,0.4,17.0,19.0,35.0,23.6,18.0,4.6
61973,R1,low,unfair,25,1.0,-74.64,73.68,25.92,45.64,100.56,-28.04
66330,R1,high,fair,5,0.0,12.8,22.0,27.0,-2.0,14.2,-24.0
66330,R1,high,unfair,25,1.0,-64.32,72.0,19.4,56.2,83.72,-15.8
66330,R1,low,fair,5,0.0,14.6,3.8,21.4,-4.0,6.8,-7.8
66330,R1,low,unfair,25,1.0,-53.64,63.76,26.76,52.28,80.4,-11.48
67485,R1,high,fair,5,0.6,-0.4,49.8,22.8,47.6,23.2,-2.2
67485,R1,high,unfair,25,0.92,-63.6,72.28,14.32,51.24,77.92,-21.04
67485,R1,low,fair,5,0.6,11.0,28.0,23.4,33.4,12.4,5.4
67485,R1,low,unfair,25,0.92,-58.12,66.8,17.04,47.4,75.16,-19.4
68198,R1,high,fair,5,0.0,22.4,-11.8,33.6,-14.0,11.2,-2.2
68198,R1,high,unfair,25,0.72,-36.2,26.0,14.72,23.48,50.92,-2.52
68198,R1,low,fair,5,0.0,21.0,1.0,26.0,-2.6,5.0,-3.6
68198,R1,low,unfair,25,0.88,-29.92,23.56,16.64,24.48,46.56,0.92
68807,R1,high,fair,5,0.0,23.0,25.6,30.6,10.0,7.6,-15.6
68807,R1,high,unfair,25,1.0,-76.0,80.24,4.44,53.48,80.44,-26.76
68807,R1,low,fair,5,0.4,-8.6,48.4,15.2,36.8,23.8,-11.6
68807,R1,low,unfair,25,1.0,-78.64,82.28,7.08,55.68,85.72,-26.6
69860,R1,high,fair,5,0.0,43.0,13.2,51.0,8.6,8.0,-4.6
69860,R1,high,unfair,25,1.0,-60.16,71.76,19.32,55.72,79.48,-16.04
69860,R1,low,fair,5,0.2,42.6,18.4,48.6,16.4,6.0,-2.0
69860,R1,low,unfair,25,1.0,-45.24,56.56,20.08,51.4,65.32,-5.16
75784,R1,high,fair,5,0.0,22.6,13.4,42.0,-3.0,19.4,-16.4
75784,R1,high,unfair,25,0.92,-50.52,57.56,17.96,40.64,68.48,-16.92
75784,R1,low,fair,5,0.0,35.2,13.0,44.2,3.6,9.0,-9.4
75784,R1,low,unfair,25,1.0,-49.88,59.24,21.76,49.8,71.64,-9.44
77289,R1,high,fair,5,0.0,48.0,36.6,58.4,15.0,10.4,-21.6
77289,R1,high,unfair,25,1.0,-68.08,79.68,12.6,56.72,80.68,-22.96
77289,R1,low,fair,5,0.4,5.0,45.0,44.0,34.0,39.0,-11.0
77289,R1,low,unfair,25,1.0,-72.28,76.64,20.16,53.44,92.44,-23.2
78567,R1,high,fair,5,0.4,13.6,46.6,13.4,26.4,-0.2,-20.2
78567,R1,high,unfair,25,1.0,-72.48,78.92,6.0,57.04,78.48,-21.88
78567,R1,low,fair,5,0.6,-7.0,15.0,21.2,23.4,28.2,8.4
78567,R1,low,unfair,25,1.0,-67.4,80.2,12.84,56.28,80.24,-23.92
79934,R1,high,fair,5,0.0,35.0,0.0,43.6,-2.0,8.6,-2.0
79934,R1,high,unfair,25,1.0,-48.32,53.72,19.0,43.52,67.32,-10.2
79934,R1,low,fair,5,0.0,27.6,7.0,34.0,4.6,6.4,-2.4
79934,R1,low,unfair,25,1.0,-40.48,53.16,27.68,41.08,68.16,-12.08
80459,R1,high,fair,5,0.0,10.0,-4.4,20.6,-19.0,10.6,-14.6
80459,R1,high,unfair,25,0.96,-66.92,77.16,5.76,51.96,72.68,-25.2
80459,R1,low,fair,5,0.2,9.0,19.2,26.6,9.0,17.6,-10.2
80459,R1,low,unfair,25,1.0,-64.6,75.32,13.88,56.24,78.48,-19.08
80674,R1,high,fair,5,0.0,14.0,16.0,34.0,-6.0,20.0,-22.0
80674,R1,high,unfair,25,0.88,-64.04,72.56,10.32,55.4,74.36,-17.16
80674,R1,low,fair,5,0.2,13.6,30.2,39.6,20.0,26.0,-10.2
80674,R1,low,unfair,25,0.96,-61.16,69.32,24.36,54.56,85.52,-14.76
82163,R1,high,fair,5,0.0,50.6,7.0,58.6,1.4,8.0,-5.6
82163,R1,high,unfair,25,0.96,-42.72,53.36,29.24,48.16,71.96,-5.2
82163,R1,low,fair,5,0.0,34.0,9.4,44.0,4.0,10.0,-5.4
82163,R1,low,unfair,25,1.0,-40.88,44.4,19.8,36.4,60.68,-8.0
83033,R1,high,fair,5,0.6,-21.0,52.0,11.0,44.0,32.0,-8.0
83033,R1,high,unfair,25,1.0,-77.4,83.2,4.92,63.4,82.32,-19.8
83033,R1,low,fair,5,0.6,-4.4,44.6,23.0,41.6,27.4,-3.0
83033,R1,low,unfair,25,1.0,-69.16,76.32,9.64,60.52,78.8,-15.8
87787,R1,high,fair,5,0.0,10.0,-34.0,16.0,-33.0,6.0,1.0
87787,R1,high,unfair,25,0.4,-20.2,13.24,10.64,10.92,30.84,-2.32
87787,R1,low,fair,5,0.0,23.6,4.0,30.4,-4.0,6.8,-8.0
87787,R1,low,unfair,25,0.68,-23.68,21.08,14.04,19.92,37.72,-1.16
88241,R1,high,fair,5,0.0,19.4,-17.0,34.4,-27.4,15.0,-10.4
88241,R1,high,unfair,25,1.0,-49.72,58.04,17.92,42.4,67.64,-15.64
88241,R1,low,fair,5,0.0,30.4,5.0,35.4,-1.4,5.0,-6.4
88241,R1,low,unfair,25,1.0,-37.76,47.2,26.88,42.92,64.64,-4.28
88616,R1,high,fair,5,0.2,7.2,35.0,7.4,15.6,0.2,-19.4
88616,R1,high,unfair,25,1.0,-67.08,71.48,1.48,54.44,68.56,-17.04
88616,R1,low,fair,5,0.0,8.0,42.0,23.0,3.0,15.0,-39.0
88616,R1,low,unfair,25,1.0,-69.64,77.76,18.6,54.24,88.24,-23.52
89557,R1,high,fair,5,0.0,24.8,4.0,31.4,-3.8,6.6,-7.8
89557,R1,high,unfair,25,0.96,-48.68,51.24,26.72,40.4,75.4,-10.84
89557,R1,low,fair,5,0.0,15.2,3.2,25.0,3.2,9.8,0.0
89557,R1,low,unfair,25,1.0,-38.72,43.16,19.48,38.32,58.2,-4.84
91703,R1,high,fair,5,0.0,32.4,32.0,44.4,6.0,12.0,-26.0
91703,R1,high,unfair,25,0.96,-65.28,75.48,14.88,54.24,80.16,-21.24
91703,R1,low,fair,5,0.0,39.0,11.4,51.0,-3.0,12.0,-14.4
91703,R1,low,unfair,25,1.0,-62.04,74.16,24.4,53.52,86.44,-20.64
92615,R1,high,fair,5,0.0,29.0,32.0,47.0,6.6,18.0,-25.4
92615,R1,high,unfair,25,1.0,-60.84,75.04,21.6,51.2,82.44,-23.84
92615,R1,low,fair,5,0.0,51.6,38.0,61.4,18.6,9.8,-19.4
92615,R1,low,unfair,25,1.0,-52.72,67.04,16.04,50.44,68.76,-16.6
92913,R1,high,fair,5,0.0,18.0,-9.0,34.0,-18.0,16.0,-9.0
92913,R1,high,unfair,25,0.72,-30.6,29.8,22.52,22.0,53.12,-7.8
92913,R1,low,fair,5,0.0,20.0,-31.0,33.6,-24.0,13.6,7.0
92913,R1,low,unfair,25,0.96,-34.72,26.0,19.96,34.0,54.68,8.0
93665,R1,high,fair,5,0.2,23.4,17.0,22.4,17.6,-1.0,0.6
93665,R1,high,unfair,25,1.0,-71.6,79.84,9.08,57.72,80.68,-22.12
93665,R1,low,fair,5,0.4,44.0,42.0,49.0,26.0,5.0,-16.0
93665,R1,low,unfair,25,1.0,-66.48,76.48,19.0,54.52,85.48,-21.96
94640,R1,high,fair,5,0.2,16.6,15.0,28.0,18.0,11.4,3.0
94640,R1,high,unfair,25,0.56,-32.08,31.52,6.16,20.52,38.24,-11.0
94640,R1,low,fair,5,0.2,11.0,-12.0,19.6,-15.6,8.6,-3.6
94640,R1,low,unfair,25,0.88,-38.32,32.08,16.56,32.64,54.88,0.56
94895,R1,high,fair,5,0.0,38.0,5.0,49.4,-6.4,11.4,-11.4
94895,R1,high,unfair,25,1.0,-56.0,59.12,22.32,47.8,78.32,-11.32
